,Time,Flux
397,470.0,-0.7878337502479553
398,471.0,0.5585213899612427
399,472.0,-0.2790009379386902
400,473.0,0.49610811471939087
401,475.0,-0.6795862913131714
402,476.0,0.20552374422550201
403,477.0,1.611546516418457
404,478.0,-0.6887355446815491
405,479.0,0.7597296833992004
406,480.0,-0.25827595591545105
407,481.0,0.4947710633277893
408,482.0,0.7975528240203857
409,483.0,1.1896979808807373
410,484.0,0.10137271136045456
411,487.0,-1.02230703830719
412,488.0,1.7256332635879517
413,489.0,-0.44031596183776855
414,490.0,2.0387418270111084
415,491.0,1.019978404045105
416,493.0,1.1918336153030396
417,494.0,1.1445655822753906
418,497.0,1.4405934810638428
419,500.0,0.007559129036962986
420,501.0,1.5913842916488647
421,502.0,1.7630934715270996
422,503.0,1.7747763395309448
423,504.0,1.1476107835769653
424,505.0,1.6902167797088623
425,506.0,1.5633164644241333
426,507.0,3.1004726886749268
427,508.0,0.4900469481945038
428,509.0,1.5524293184280396
429,510.0,0.7201467752456665
430,511.0,1.7103285789489746
431,512.0,1.3753135204315186
432,513.0,3.3926634788513184
433,514.0,0.8130437135696411
434,515.0,1.9030512571334839
435,516.0,2.147128105163574
436,517.0,0.9800340533256531
437,518.0,1.0073940753936768
438,519.0,1.6704156398773193
439,520.0,1.9868398904800415
440,521.0,0.6618765592575073
441,522.0,2.5241734981536865
442,523.0,-0.08024704456329346
443,524.0,0.22367843985557556
444,525.0,2.804685115814209
445,526.0,1.3007398843765259
446,527.0,1.4821091890335083
447,528.0,1.660479187965393
448,529.0,2.6212995052337646
449,530.0,0.5846875309944153
450,531.0,1.6569242477416992
451,532.0,2.266462564468384
452,533.0,0.8576412200927734
453,534.0,0.45685216784477234
454,535.0,1.2943159341812134
455,536.0,-1.740233302116394
456,537.0,0.6932574510574341
457,538.0,0.5488367676734924
458,539.0,1.0492323637008667
459,540.0,4.059210777282715
460,541.0,-0.12043116986751556
461,542.0,2.885601043701172
462,543.0,0.955310046672821
463,544.0,0.725807249546051
464,545.0,2.0906713008880615
465,546.0,1.012250304222107
466,547.0,1.142290472984314
467,548.0,1.7497602701187134
468,549.0,4.376813888549805
469,550.0,2.1143388748168945
470,554.0,0.4429965913295746
471,555.0,2.7314646244049072
472,558.0,2.722923517227173
473,559.0,1.8713074922561646
474,560.0,1.891157627105713
475,561.0,-0.13338951766490936
476,562.0,1.0956541299819946
477,563.0,1.919000506401062
478,564.0,0.2832903265953064
479,565.0,0.8526368141174316
480,566.0,1.3245313167572021
481,570.0,0.5716821551322937
482,571.0,0.26194843649864197
483,572.0,0.576351523399353
484,574.0,-0.2061193585395813
485,575.0,-0.5078669786453247
486,576.0,3.3436875343322754
487,577.0,-0.8536995649337769
488,578.0,0.01919306069612503
489,579.0,-0.7101749181747437
490,580.0,1.019877314567566
491,581.0,0.806198000907898
492,582.0,0.4810105562210083
493,583.0,1.0269979238510132
494,584.0,-0.11032142490148544
495,585.0,-0.9990931153297424
496,586.0,0.7214529514312744
497,587.0,1.3248733282089233
498,588.0,0.6054535508155823
499,589.0,1.3361403942108154
500,590.0,1.1986143589019775
501,591.0,-1.0501915216445923
502,592.0,1.8051940202713013
503,593.0,0.21280720829963684
504,594.0,1.4711881875991821
505,595.0,0.19909778237342834
506,596.0,0.3007681369781494
507,597.0,2.4164507389068604
508,598.0,0.17534928023815155
509,599.0,1.7378805875778198
510,600.0,0.06938693672418594
511,601.0,2.0518782138824463
512,602.0,1.9012032747268677
513,603.0,2.7007431983947754
514,604.0,2.1992380619049072
515,605.0,2.45454478263855
516,606.0,-0.06794876605272293
517,607.0,1.2853997945785522
518,608.0,0.8030118942260742
519,609.0,1.4358125925064087
520,610.0,2.207581043243408
521,611.0,0.7828108072280884
522,612.0,0.6020990610122681
523,613.0,2.210160493850708
524,614.0,-0.5928017497062683
525,615.0,1.00163996219635
526,616.0,1.721884846687317
527,617.0,0.7694015502929688
528,618.0,2.090381383895874
529,619.0,1.4680453538894653
530,620.0,2.465120553970337
531,621.0,0.7264384627342224
532,622.0,2.8709304332733154
533,623.0,1.1634465456008911
534,624.0,1.8707449436187744
535,625.0,2.9339635372161865
536,626.0,0.6771774291992188
537,627.0,3.045478105545044
538,629.0,1.06531822681427
539,630.0,2.353137969970703
540,631.0,1.4783790111541748
541,633.0,2.4194412231445312
542,634.0,1.9874588251113892
543,635.0,0.9478911757469177
544,638.0,0.6250914335250854
545,639.0,1.852127194404602
546,640.0,1.96682608127594
547,641.0,1.8225458860397339
548,642.0,1.9245537519454956
549,643.0,3.400477886199951
550,644.0,2.533290147781372
551,645.0,0.00449993833899498
552,646.0,1.63691246509552
553,647.0,1.1618345975875854
554,648.0,0.8971844911575317
555,649.0,1.9235633611679077
556,650.0,1.6659784317016602
557,651.0,2.375491142272949
558,652.0,3.5558271408081055
559,653.0,1.7617039680480957
560,654.0,1.6930266618728638
561,655.0,1.148901104927063
562,656.0,2.286288261413574
563,657.0,1.6960374116897583
564,658.0,2.8635358810424805
565,659.0,2.068830728530884
566,660.0,1.8751747608184814
567,661.0,3.372663736343384
568,662.0,0.35640567541122437
569,663.0,0.8069053292274475
570,664.0,1.2657971382141113
571,665.0,1.3142178058624268
572,666.0,2.018735647201538
573,667.0,2.4534695148468018
574,668.0,2.0551388263702393
575,669.0,2.1708383560180664
576,671.0,1.1153879165649414
577,672.0,2.7767038345336914
578,673.0,2.6427290439605713
579,674.0,3.154496192932129
580,675.0,1.0719088315963745
581,676.0,-1.3320072889328003
582,677.0,2.3527932167053223
583,678.0,1.1305030584335327
584,679.0,1.5470221042633057
585,680.0,1.9818387031555176
586,681.0,2.1402430534362793
587,682.0,1.1299996376037598
588,683.0,0.658125102519989
589,684.0,2.1394450664520264
590,685.0,1.1320825815200806
591,686.0,2.317257881164551
592,687.0,1.3321285247802734
593,688.0,1.982884168624878
594,689.0,0.6930139660835266
595,690.0,2.7972583770751953
596,691.0,1.176655888557434
597,692.0,0.638599693775177
598,693.0,-0.4555346965789795
599,694.0,1.719183325767517
600,695.0,-0.5271340608596802
601,696.0,1.217537760734558
602,697.0,-0.3244515359401703
603,698.0,-1.1011008024215698
604,699.0,-0.7621433138847351
605,700.0,0.62008136510849
606,701.0,0.419391930103302
607,702.0,0.050714366137981415
608,703.0,0.012921849265694618
609,704.0,-2.0735726356506348
610,705.0,-1.1913092136383057
611,706.0,-2.0390994548797607
612,707.0,-2.327298879623413
613,708.0,-3.0111961364746094
614,709.0,-4.050556182861328
615,710.0,-2.989772319793701
616,711.0,-1.5835827589035034
617,712.0,-4.981051921844482
618,713.0,-2.4687910079956055
619,714.0,-3.5639052391052246
620,715.0,-2.820007562637329
621,716.0,-3.790626287460327
622,717.0,-2.543431282043457
623,718.0,-0.4500020146369934
624,719.0,-2.006253480911255
625,720.0,-2.170728921890259
626,721.0,-2.2581052780151367
627,722.0,-2.961972236633301
628,723.0,-1.4899637699127197
629,724.0,-2.707507848739624
630,725.0,-1.5692496299743652
631,726.0,-1.1506192684173584
632,727.0,-1.4940273761749268
633,728.0,-0.2510846257209778
634,729.0,-2.538339614868164
635,730.0,-2.2328028678894043
636,731.0,-1.1126015186309814
637,732.0,1.4416900873184204
638,733.0,0.2148502916097641
639,734.0,0.8943393230438232
640,735.0,0.038396406918764114
641,736.0,1.701993703842163
642,737.0,-1.0092101097106934
643,738.0,1.1224184036254883
644,739.0,0.909511387348175
645,740.0,0.9388835430145264
646,741.0,1.0917446613311768
647,742.0,0.28639522194862366
648,743.0,0.37364014983177185
649,744.0,3.350623846054077
650,745.0,0.3594282269477844
651,746.0,1.0225714445114136
652,747.0,2.0590646266937256
653,748.0,0.9495570063591003
654,749.0,0.2253161519765854
655,750.0,1.2977689504623413
656,751.0,1.4897640943527222
657,752.0,0.6881499290466309
658,754.0,0.15845468640327454
659,755.0,0.5018356442451477
660,757.0,0.14355021715164185
661,758.0,0.22490689158439636
662,759.0,2.3133792877197266
663,760.0,1.0399887561798096
664,761.0,2.5032830238342285
665,762.0,-0.19251000881195068
666,763.0,0.39994826912879944
667,764.0,0.11380547285079956
668,765.0,0.5473255515098572
669,766.0,1.513688564300537
670,767.0,3.131863594055176
671,768.0,1.0908739566802979
672,769.0,1.185253620147705
673,770.0,2.8184633255004883
674,771.0,-0.23317906260490417
675,772.0,0.3248808681964874
676,773.0,-0.2557050585746765
677,774.0,2.6095833778381348
678,775.0,0.4947494864463806
679,776.0,1.397294044494629
680,777.0,2.608381748199463
681,778.0,2.6404123306274414
682,779.0,2.1620185375213623
683,780.0,0.3164862394332886
684,781.0,3.1167333126068115
685,782.0,2.5931735038757324
686,784.0,1.7294237613677979
687,785.0,1.3879938125610352
688,786.0,2.1368703842163086
689,787.0,0.5277502536773682
690,788.0,2.5037546157836914
691,791.0,-0.4516952335834503
692,792.0,3.5546374320983887
693,793.0,0.37925440073013306
694,794.0,1.539223551750183
695,796.0,1.7216781377792358
696,800.0,-0.08803314715623856
697,801.0,1.5621378421783447
698,802.0,-0.7461540102958679
699,803.0,0.8953326344490051
700,804.0,-0.2918994724750519
701,805.0,1.1021289825439453
702,806.0,1.7830207347869873
703,807.0,1.674381136894226
704,808.0,0.7746374607086182
705,809.0,1.5318816900253296
706,810.0,2.294750213623047
707,811.0,1.1996285915374756
708,812.0,3.3306026458740234
709,813.0,1.8560121059417725
710,814.0,3.3767240047454834
711,815.0,1.485392451286316
712,816.0,2.763735055923462
713,817.0,1.087489366531372
714,818.0,1.7033894062042236
715,819.0,2.3737268447875977
716,820.0,-0.2653579115867615
717,821.0,1.3594918251037598
718,823.0,1.2000930309295654
719,824.0,1.1288962364196777
720,826.0,0.7110025882720947
721,827.0,1.2906596660614014
722,830.0,0.33994296193122864
723,831.0,-0.16095753014087677
724,832.0,-0.32086533308029175
725,833.0,-0.20659860968589783
726,834.0,0.938305139541626
727,836.0,1.1851190328598022
728,837.0,0.20899151265621185
729,838.0,1.0712180137634277
730,839.0,1.3373701572418213
731,840.0,0.7467132806777954
732,841.0,0.7969995141029358
733,842.0,2.225383996963501
734,843.0,0.9952871799468994
735,844.0,0.3868260085582733
736,845.0,0.03213994950056076
737,846.0,1.7395440340042114
738,847.0,1.4590893983840942
739,848.0,1.6881976127624512
740,849.0,-0.012452002614736557
741,850.0,0.40758901834487915
742,851.0,1.5836511850357056
743,852.0,0.40196752548217773
744,853.0,1.2659529447555542
745,854.0,0.07683594524860382
746,855.0,-0.35006460547447205
747,856.0,1.2786431312561035
748,857.0,-1.566927433013916
749,858.0,0.6319632530212402
750,859.0,0.35985541343688965
751,860.0,-0.033083006739616394
752,861.0,0.885146975517273
753,862.0,1.1416724920272827
754,863.0,1.3177589178085327
755,864.0,1.2833534479141235
756,866.0,0.7798646688461304
757,867.0,0.464724063873291
758,871.0,3.0414204597473145
759,872.0,1.4539529085159302
760,874.0,2.277095317840576
761,875.0,2.4415266513824463
762,876.0,1.0664974451065063
763,878.0,0.775824785232544
764,879.0,0.5788511037826538
765,882.0,3.6581082344055176
766,885.0,0.7221042513847351
767,886.0,2.787480354309082
768,887.0,1.1741960048675537
769,888.0,0.16871586441993713
770,889.0,1.717852234840393
771,890.0,0.23439903557300568
772,892.0,1.8535290956497192
773,893.0,0.4772108495235443
774,894.0,2.213285207748413
775,895.0,2.0619192123413086
776,896.0,2.6719629764556885
777,897.0,0.5460072159767151
778,898.0,0.2162940502166748
779,899.0,2.2514429092407227
780,900.0,2.9785025119781494
781,901.0,0.281130850315094
782,902.0,2.3399031162261963
783,903.0,2.3476545810699463
784,904.0,2.3682186603546143
785,905.0,1.477375864982605
786,906.0,1.0968767404556274
787,907.0,2.0662949085235596
788,908.0,4.119574069976807
789,909.0,2.244830846786499
790,910.0,1.8532664775848389
791,911.0,3.2606313228607178
792,912.0,0.9036528468132019
793,913.0,1.3168208599090576
794,914.0,2.7503013610839844
795,915.0,1.7461961507797241
796,916.0,3.7208168506622314
797,917.0,2.4189062118530273
798,918.0,0.5842690467834473
799,919.0,2.8029775619506836
800,920.0,1.4112204313278198
801,921.0,2.322636127471924
802,922.0,-0.5443406105041504
803,923.0,3.6301558017730713
804,924.0,1.749556541442871
805,925.0,2.900103807449341
806,926.0,1.162788987159729
807,927.0,2.0562350749969482
808,928.0,0.9533901810646057
809,929.0,0.675589382648468
810,930.0,2.198284149169922
811,931.0,0.7157377600669861
812,932.0,0.6619442105293274
813,933.0,1.7376277446746826
814,934.0,1.9014333486557007
815,935.0,1.0370619297027588
816,937.0,0.44549456238746643
817,938.0,1.5471386909484863
818,939.0,1.1332930326461792
819,940.0,4.910135746002197
820,941.0,1.1778467893600464
821,942.0,-0.32248058915138245
822,943.0,0.3710499703884125
823,944.0,0.9001551866531372
824,945.0,2.144986152648926
825,946.0,1.0616792440414429
826,947.0,0.9007779955863953
827,948.0,1.6021912097930908
828,949.0,0.6266356706619263
829,950.0,1.3987258672714233
830,951.0,0.6430661082267761
831,952.0,1.2516212463378906
832,953.0,-0.17585785686969757
833,954.0,-0.10657669603824615
834,955.0,0.8931729197502136
835,956.0,-0.1753450185060501
836,957.0,-0.12107569724321365
837,958.0,-1.9412113428115845
838,959.0,-0.3254067301750183
839,960.0,-1.574375033378601
840,961.0,-0.7866737246513367
841,962.0,-0.748333215713501
842,963.0,-1.3827366828918457
843,964.0,-2.0889203548431396
844,965.0,-3.6328201293945312
845,968.0,-2.2344377040863037
846,969.0,-3.414691209793091
847,970.0,-2.7988979816436768
848,971.0,-3.8801112174987793
849,972.0,-3.785621166229248
850,973.0,-2.485642671585083
851,974.0,-3.5964515209198
852,975.0,-2.95242977142334
853,976.0,-2.4606354236602783
854,977.0,-1.6531602144241333
855,978.0,-3.305758476257324
856,979.0,-1.5597281455993652
857,980.0,-2.8846476078033447
858,981.0,-1.851028323173523
859,982.0,-1.3778598308563232
860,983.0,-0.6230418086051941
861,984.0,-1.6474846601486206
862,985.0,-0.31527429819107056
863,986.0,-0.217922180891037
864,987.0,-1.579364538192749
865,988.0,-0.0027945968322455883
866,989.0,-0.5338693857192993
867,990.0,0.4708251953125
868,991.0,-0.2177722454071045
869,992.0,-0.8264976143836975
870,993.0,0.22899606823921204
871,994.0,-0.3791995346546173
872,995.0,2.6668624877929688
873,996.0,0.8118297457695007
874,997.0,0.953790545463562
875,998.0,1.7607829570770264
876,999.0,0.5056549906730652
877,1000.0,1.496848225593567
878,1001.0,2.701138734817505
879,1002.0,2.8502514362335205
880,1003.0,0.8330503702163696
881,1004.0,3.0068156719207764
882,1005.0,1.8636209964752197
883,1006.0,2.2118780612945557
884,1007.0,-0.024797610938549042
885,1008.0,0.663261890411377
886,1009.0,0.1345619261264801
887,1010.0,1.7885278463363647
888,1011.0,1.3941363096237183
889,1012.0,2.01705265045166
890,1013.0,-0.14376266300678253
891,1014.0,0.9388540387153625
892,1015.0,2.238452434539795
893,1016.0,0.6173803806304932
894,1017.0,2.071354627609253
895,1018.0,1.9363856315612793
896,1019.0,3.292473793029785
897,1020.0,0.4034718871116638
898,1021.0,1.5385769605636597
899,1022.0,-0.75148606300354
900,1023.0,1.118054747581482
901,1024.0,2.5296554565429688
902,1025.0,2.201265811920166
903,1026.0,0.28102293610572815
904,1027.0,1.1652923822402954
905,1028.0,0.7616624236106873
906,1029.0,2.921565055847168
907,1030.0,0.43115079402923584
908,1031.0,0.1592535674571991
909,1032.0,3.5860371589660645
910,1033.0,2.2962000370025635
911,1034.0,0.25572261214256287
912,1035.0,1.3133270740509033
913,1036.0,0.9512128233909607
914,1037.0,0.5248169302940369
915,1039.0,1.7113944292068481
916,1040.0,-0.35417094826698303
917,1042.0,-0.8886927366256714
918,1043.0,-0.0594351701438427
919,1044.0,1.461185097694397
920,1045.0,-0.5456655025482178
921,1046.0,1.4797977209091187
922,1047.0,0.5708498954772949
923,1048.0,2.245075225830078
924,1049.0,0.3730901777744293
925,1050.0,-0.8051148056983948
926,1051.0,1.763564944267273
927,1052.0,0.05167439952492714
